site	location	review_title	review_date_original	review_rating	review_text
wineaccess	US	Have enjoyed using Wine Access as a…	27 November 2018	Rated 5 out of 5 stars	Have enjoyed using Wine Access as a source of very good wine for a number of years now.  Continue to be impressed with their selections.  They have provided an opportunity to get to know some excellent wine, many of which are unavailable in local outlets or would not be purchased in a larger online resource.
wineaccess	US	Fun with Wine	27 November 2018	Rated 5 out of 5 stars	Always look forward to the emails and learning more about wine.  Also the ability to purchase great wine at a fair price.
wineaccess	US	The wines and prices you offer have…	27 November 2018	Rated 4 out of 5 stars	The wines and prices you offer have been very good.  However,  I was not always pleased with your reliability for meeting delivery dates.  However, delivery reliability has now greatly improved.  So, I'm pleased with all of your services.
wineaccess	US	"We really enjoy the ""story"" behind the…"	27 November 2018	Rated 5 out of 5 stars	"We really enjoy the ""story"" behind the wines!  The wines typically live up to the story and are seldom other than stellar."
wineaccess	US	I buy very little wine from any other…	27 November 2018	Rated 5 out of 5 stars	I buy very little wine from any other source these days.  The combination of quality and value is unmatched, and customer service is excellent.
wineaccess	US	A family styled company w/ great wine...	27 November 2018	Rated 5 out of 5 stars	A family styled company w/ great wine buying opportunities!I've been purchasing wine from Wine Access for many, many years and they go out of their way to make sure I'm happy with my purchases and future purchases!  An Internet company, they must have 1000's of clients, but know me by name and always follow though with wine fantastic wines and reasonable pricing with easy free shipping! I even select the arrival date that I want the wine to arrive.Always a pleasure doing business with wine Access!
wineaccess	US	Very good!	27 November 2018	Rated 5 out of 5 stars	Very responsive and cooperative.
wineaccess	US	Great service	27 November 2018	Rated 5 out of 5 stars	Great service , great products , great prices
wineaccess	US	Great wines and customer service	27 November 2018	Rated 5 out of 5 stars	Great wines. The best customer service in the wine business!!!
wineaccess	US	H plus H	27 November 2018	Rated 5 out of 5 stars	Helpful plus honest. Yes, Wine Access is in business to sell wine but, unlike some other wine sites,  they do not oversell.  In fact, I've missed out on some excellent recommendations because I did not act swiftly.
wineaccess	US	Good value in their wine selections …	27 November 2018	Rated 4 out of 5 stars	Good value in their wine selections  only had one bad case that I purchased and they credited my account the full purchase price.  Good wine good service fair price good people
wineaccess	US	Excelent Company	27 November 2018	Rated 5 out of 5 stars	Wine Access is a very reliable company, they offer an extraordinary selections of wine from around the world. at the best possible price. Their customer service is like a 100 points wine, superb.
wineaccess	US	We like access to wines we would not…	27 November 2018	Rated 4 out of 5 stars	We like access to wines we would not normally have. We think the ratings are somewhat skewed and obviously for a reason. Given that, we have enjoyed all the wines, except one.
wineaccess	US	Excellent	27 November 2018	Rated 4 out of 5 stars	Excellent: 99% on wine services. 90% positive on shipping experiences, 80% on pricing.
wineaccess	US	Lots of options	27 November 2018	Rated 4 out of 5 stars	Lots of options, no pressure to buy, detailed reviews, and free shipping - what more could one ask for.
wineaccess	US	Try them. You'll like them!	27 November 2018	Rated 4 out of 5 stars	;good quality wines. On time delivery.
wineaccess	US	Great wines hard to find	27 November 2018	Rated 5 out of 5 stars	Great wines hard to find. Meets delivery expectations.
wineaccess	US	Great Wines at Great Prices!	27 November 2018	Rated 5 out of 5 stars	Wine Access provides a great library of wines at better prices than you can find anywhere! And I mean ANYWHERE! And their shipping is fast and reliable.
wineaccess	US	I have had great service and good wines	27 November 2018	Rated 5 out of 5 stars	I have had great service and good wines fairly priced and a good value in the pricing. No complaints.
wineaccess	US	Just one drawback	27 November 2018	Rated 4 out of 5 stars	My only negative is the lack of flexibility to mix and match different wines in a purchase. The Wine Access store does not offer any of the wines that I would purchase in this way, and I've decided against some purchases because of the single and somewhat restricted terms that are offered by Wine Access.
wineaccess	US	I have always had the best in service…	27 November 2018	Rated 5 out of 5 stars	I have always had the best in service from Wine Access, having been a customer for quite a few years.  Their staff strives to be as friendly and helpful as possible.  Thanks to their scouts I have sampled many wines from many countries, most of them very good.  I have appreciated their efforts to find the best wine in every price range.  Highly commend.
wineaccess	US	I have had great customer service and…	26 November 2018	Rated 5 out of 5 stars	I have had great customer service and gotten some great wines and a better than fair price! Everyone should give Wine Access a try.
wineaccess	US	I have found wine paradise.	26 November 2018	Rated 5 out of 5 stars	I have belonged to several wine clubs, but nothing like this. This is what true wine life lovers  have been waiting for!!! What an excellent selection to choose from. The reviews are spot on. I really enjoyed the different wines offered.
wineaccess	US	They stand behind what they sell	26 November 2018	Rated 5 out of 5 stars	They stand behind what they sell.  They deliver on their promises, and on-time.   I highly recommend wine Access.
wineaccess	US	I live in 2 different cities	26 November 2018	Rated 5 out of 5 stars	I live in 2 different cities, which makes setting up deliveries difficult.  Wine Access personal keep up with my changes and over many years I have never had a problem.  The wine was also very good!
wineaccess	US	Ecelent services for the last 5 years	26 November 2018	Rated 5 out of 5 stars	Ecelent services for the last 5 years. Thanks.
wineaccess	US	The narratives are always compelling to…	26 November 2018	Rated 5 out of 5 stars	The narratives are always compelling to read... outstanding research...
wineaccess	US	Great wine finds	26 November 2018	Rated 5 out of 5 stars	They find excellent wines that are still available, and usually at great prices.  They always take responsibility and are very easy to work with.  Recommend them highly.
wineaccess	US	Wine excellence!	26 November 2018	Rated 5 out of 5 stars	Great company always on time. Service Dept always goes above and beyond. No hesitation in recommending!!
wineaccess	US	Doing business here for several years	26 November 2018	Rated 4 out of 5 stars	Doing business here for several years. They had some issues & apparently have solved them. The last few shipments have arrived on time & in perfect condition. The last one of these I did verbally promised a letter from management that never happened. For that I remove a star. Hopefully they will continue to improve.
wineaccess	US	Great reviews	26 November 2018	Rated 4 out of 5 stars	Great reviews, quality wines, impressive value, the only ding is occasional erratic shipping times and information.
wineaccess	US	Excellent	26 November 2018	Rated 5 out of 5 stars	Excellent, well researched, well presented.
wineaccess	US	Wine Access is a great company	26 November 2018	Rated 5 out of 5 stars	Wine Access is a great company.....constantly offering a good selection of fine wines at great prices. Some of the wines were supposed to be wine club only and turned out to be less than wine club prices. Their negociant wines are a good value and usually deliver as described. I recommend them to all my favorite winos.
wineaccess	US	Wines are of higher quality	26 November 2018	Rated 5 out of 5 stars	Wines are of higher quality. If they were not up to your expectations they will give you a credit
wineaccess	US	Pretty good daily drinker wines.	26 November 2018	Rated 4 out of 5 stars	
wineaccess	US	Always satisfied if Robert Parker or…	26 November 2018	Rated 5 out of 5 stars	Always satisfied if Robert Parker or James Suckling endorse. Had a couple delays but 90% of time it is on schedule. Packing and condition of labels, etc., top notch. Never been disappointed. Have bought over $1600 to date. Thanks
wineaccess	US	Great selection	26 November 2018	Rated 5 out of 5 stars	Great selection, reasonable prices and excellent service.
wineaccess	US	Very professional and well informed	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Great wine program!	26 November 2018	Rated 4 out of 5 stars	I very much like Wine Access.  The reviews, while a bit (not surprisingly) inflated are pretty accurate.  We have received only excellent quality wines in a timely and reasonably priced fashion.
wineaccess	US	They guarantee satisfaction and deliver…	26 November 2018	Rated 5 out of 5 stars	They guarantee satisfaction and deliver on that promise.  I have only ever had one batch of wine ordered out of dozens of orders from them, and got a full refund.  All other wines have been 4 or 5 star.  Free delivery and no taxes (yet) are a plus.
wineaccess	US	Great company to buy from	26 November 2018	Rated 5 out of 5 stars	Great company to buy from.  They get wines you would never find in a wine store.  Great stories behind each wine helps the sell.
wineaccess	US	I’ve been so pleased with Wine Access	26 November 2018	Rated 5 out of 5 stars	I’ve been so pleased with Wine Access!  They find unusual wines, the prices are very fair, and their write ups are perfect.  Could not be happier.
wineaccess	US	Good online wine source	26 November 2018	Rated 5 out of 5 stars	Wines I've gotten have been as described and arrived on time.  Never had any problems with them at all.
wineaccess	NL	Great wines	26 November 2018	Rated 5 out of 5 stars	Great wines, and many suggestions for good wines daily. It would be great if more of the Today's Finds would find their way in the Store.
wineaccess	US	Good	26 November 2018	Rated 5 out of 5 stars	Good quality, good prices
wineaccess	US	Great people and customer focus.	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Great Value	26 November 2018	Rated 5 out of 5 stars	Great Value, Great Wine, Great Service
wineaccess	US	Great Service and Values	26 November 2018	Rated 5 out of 5 stars	I have been a Wine Access patron for at least 5 years and probably more.  They regularly offer great hard to find values and I have never been disappointed.  Once or twice there has been a mix-up but they immediately made it right.  I would encourage a wine lover to give them a try.
wineaccess	US	Great Value	26 November 2018	Rated 5 out of 5 stars	The wines offered are at great prices.  The only problem is that there are sometimes delays in shipping.
wineaccess	US	Nice range of varietals	26 November 2018	Rated 5 out of 5 stars	Nice range of varietals, prices from different regions.  I have enjoyed almost all of the wines and appreciate the free shipping and very good customer service.
wineaccess	US	good wine	26 November 2018	Rated 5 out of 5 stars	good wine, no problems
wineaccess	US	Good variety of more obscure	26 November 2018	Rated 5 out of 5 stars	Good variety of more obscure, less accessible wines and value  and exclusive opportunities. Prices competitive to lower. love the ease of ordering.
wineaccess	US	Best website for wine	26 November 2018	Rated 5 out of 5 stars	Best website for wine.  I want more Pinot Noir offers like I used to get
wineaccess	US	Very easy to deal with	26 November 2018	Rated 5 out of 5 stars	Very easy to deal with. If wine was not acceptable,credit given and no hassle.
wineaccess	US	Great value to dollar selections	26 November 2018	Rated 5 out of 5 stars	Great value to dollar selections, flexible shipping options, updated delivery reminders.  Terrific cellar source.Al Denison
wineaccess	US	Accurate	26 November 2018	Rated 5 out of 5 stars	Accurate, timely reviews, excellent choices, reliable service
wineaccess	US	Wonderful Organization	26 November 2018	Rated 5 out of 5 stars	I would recommend you to anyone...and, in fact, have many times already.  I could not be any happier with selections and/or service (after the sale).
wineaccess	US	Some great values on some interesting…	26 November 2018	Rated 4 out of 5 stars	Some great values on some interesting wine
wineaccess	US	great site and fair pricing	26 November 2018	Rated 5 out of 5 stars	great site, very fair pricing of wines and I use them exclusively for my wine site. They will work with you on the discounts and wine offers which you may have missed and honor their previous pricing offers, very straight shooters!
wineaccess	US	I Like Wine	26 November 2018	Rated 4 out of 5 stars	Good selection of wine offerings with competitive pricing. The practice of holding wine for delivery during warmer months for extended periods could be reduced by including ice packs with the wine.
wineaccess	US	Completely satisfied.	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Issues with shipping as well as poor…	26 November 2018	Rated 3 out of 5 stars	Issues with shipping as well as poor communication Good deals on wide variety of wines
wineaccess	US	Wine Access is a great business.	26 November 2018	Rated 5 out of 5 stars	Wine Access is a great business.The unique inventory that they bring to the market is excellent. The descriptions are clear and concise and tasting notes are very accurate.
wineaccess	US	Long-Time Satisfied Customer	26 November 2018	Rated 5 out of 5 stars	I have been buying wine from Wine Access for a number of years.  My price point is $20 and below per bottle.  I have always been very pleased with every wine I have bought (and got some real bargains in the process) and have reordered the next year's vintage of several of the wines when they became available.  I am also very happy with their customer service.  I have had to call to reschedule shipments when something came up that caused us to have to be gone.  There was never a problem doing this.  They also won't ship wine if the temperature is too hot, which I greatly appreciate.  I have also never received a shipment with a broken bottle, which speaks well of their shipping containers and UPS.
wineaccess	US	Love the wine selections	26 November 2018	Rated 5 out of 5 stars	Love the wine selections, never disappointed
wineaccess	US	Access to Excellence	26 November 2018	Rated 5 out of 5 stars	notices are invariably informative, prices are evidently exceptional, service has always been superb
wineaccess	US	Large variety of quality wine offerings…	26 November 2018	Rated 5 out of 5 stars	Large variety of quality wine offerings at competitive prices with free shipping at modest bottle counts.  Will hold wine for you in climate control until shippable weather.  Easy ordering, I've had almost no issues.
wineaccess	US	Best Online Wine Site I Know Of	26 November 2018	Rated 5 out of 5 stars	Great wines, great prices, order with 3 clicks, guaranteed satisfaction and get this—you can actually call and speak with a real person!
wineaccess	US	Great service	26 November 2018	Rated 5 out of 5 stars	Great service, great wines, and good prices plus easy to use web site.
wineaccess	US	Excsllent selections at a variety of…	26 November 2018	Rated 5 out of 5 stars	Excsllent selections at a variety of prices. Customer service is top notch!
wineaccess	US	Great pricing on hard to find wines	26 November 2018	Rated 5 out of 5 stars	Great pricing on hard to find wines. Very concerned about shipping details and weather conditions. Best service and availability I have found 👍🏻
wineaccess	US	No off bottles here	26 November 2018	Rated 5 out of 5 stars	I have yet to receive an off bottle of wine. Only platform I know of that will protect the wine so well. Highly recommended.
wineaccess	US	Wide selection ,great…	26 November 2018	Rated 5 out of 5 stars	Wide selection ,great quality,consistently good buys
wineaccess	US	I having been buying wine from Wine…	26 November 2018	Rated 5 out of 5 stars	I having been buying wine from Wine Access for some time. My experience has been quite positive. Wine is an easy product to hype. Wine Access certainly markets their wine with fervor but they are largely accurate in their representations and have provided genuine value. I probably buy from 8 or 9 online wine retailers. Wine Access is my favorite.
wineaccess	US	Wine Access delivers consistently…	26 November 2018	Rated 5 out of 5 stars	Wine Access delivers consistently superior service. Over the past several years I have ordered at least 20 cases of wine, and never had a delivery problem or needed to send back unsatisfactory wine. Due to changes in my travel schedule, I have had to request delivery date changes and phone calls are always aanswered by knowledgeable people who resolve any issues promptly. Their wine ratings generally include not only their opinions but also those of outside experts. To summarize, I never worry about poor wine or bad service.
wineaccess	US	Too many offers with many bottles…	26 November 2018	Rated 3 out of 5 stars	Too many offers with many bottles required--different from earlier.
wineaccess	US	Excellent choices	26 November 2018	Rated 5 out of 5 stars	Excellent choices, promo's and delivery!
wineaccess	US	Helping to built a wine collection	26 November 2018	Rated 5 out of 5 stars	Excellent selections and normally very good prices.  They have also introduced me to wineries or vintners, like Xavier Vingon and the 3 Wine Company among others, that I would not have discovered on my own.  Close to 50 percent of my collection has been procured through Wine Access.  I highly recommend your taking a look at their website and subscribe to their E-mail list.
wineaccess	US	Very helpful narratives	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Every wine has been outstanding	26 November 2018	Rated 5 out of 5 stars	Every wine has been outstanding, anytime I spoke with anyone from the company they were extremely friendly, helpful and knowledgeable!
wineaccess	US	Love the recommendations for the wines…	26 November 2018	Rated 5 out of 5 stars	Love the recommendations for the wines I purchase.  Also arrives when they say it will.  Great site.
wineaccess	US	What's not to like?	26 November 2018	Rated 5 out of 5 stars	Great prices, great wines, and they won't ship if the weather isn't right.
wineaccess	US	Excellent value	26 November 2018	Rated 5 out of 5 stars	Excellent value, helpful descriptions
wineaccess	US	The wine offerings have been quite…	26 November 2018	Rated 4 out of 5 stars	The wine offerings have been quite reasonable
wineaccess	US	A good company to deal with.	26 November 2018	Rated 5 out of 5 stars	The comments from Wine Access on their wines have, for the most part, been right on target.  In most cases I have been exceeding pleased with the wines from them.  I buy from them fairly often and have never received a bad bottle of wine, and only once or twice have I received a that was only ok.
wineaccess	US	Wine Access Review	26 November 2018	Rated 5 out of 5 stars	Very prompt notification of available wines (with full and interesting details of vineyards, etc.) , reasonable prices, and prompt shipping.
wineaccess	US	I like their selection of very good…	26 November 2018	Rated 5 out of 5 stars	I like their selection of very good wines at very good prices. Shipping is well arranged.
wineaccess	US	Sold company that performs very well!	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Great Selection, Excellent Customer Service	26 November 2018	Rated 5 out of 5 stars	I've found several nice buys - wines that are hard or impossible to find elsewhere.   Orders arrive on time and in good condition.   Wine Access is completely trustworthy.  I no longer buy wine anywhere else.
wineaccess	US	Trust Wine Access	26 November 2018	Rated 5 out of 5 stars	Would start off by saying that we trust Wine Access.  I have had only positive experiences.  There are so many wine websites out there and not all of them are reputable.  Wouldn't hesitate to recommend Wine Access to anyone.  Good wines, good value, reliable service.
wineaccess	US	Good wine at reasonable prices	26 November 2018	Rated 4 out of 5 stars	
wineaccess	US	great experience and reviews.	26 November 2018	Rated 4 out of 5 stars	
wineaccess	US	I received notification that a label…	26 November 2018	Rated 2 out of 5 stars	I received notification that a label was created on November 16 for my order shipping via FedEx. As of today 10 days later my order shows no indication of moving. I don't know what the delay is
wineaccess	US	Great wine, great selections, great prices	26 November 2018	Rated 5 out of 5 stars	Wine Access has allowed me to try the most amazing wines, many I know, but many I otherwise would not have known existed.  Its recommendations are perfect for my budget and my taste, and some of the deals are better than what I pay for wine club selections from the same place.  It is the best place to purchase great wine.
wineaccess	US	Wine Access not only has an outstanding…	26 November 2018	Rated 5 out of 5 stars	Wine Access not only has an outstanding  selection with exceptional prices to accompany their very uniquely chosen wine picks. But their customer service is also top notch. I highly recommend Wine Access.
wineaccess	US	Great service	26 November 2018	Rated 5 out of 5 stars	Great service; great value
wineaccess	US	Wine Access - My Primary Source for Fine Wines	26 November 2018	Rated 4 out of 5 stars	"I really, really want to give Wine Access a 5-Star rating. I feel that I would add that other star if Wine Access maintained a full inventory of wines rather than the modest inventory you now have. As a former owner of a liquor store, I do understand how much money can be tied up in inventory and how frequently the inventory must be ""turned"" in order to operate profitably. That said, really appreciate the staff. They are always helpful. The site functions flawlessly and the shipments are well=-packaged and timely."
wineaccess	US	Great customer service !!!!	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	I love what the company says and does	26 November 2018	Rated 4 out of 5 stars	I love what the company says and does, which is to provide access to very good wine.    The extensive write  ups about the wine offerings are excellent.  Pricing is fair and shipping is often included in the price. However, I wish the product would come to me more quickly. Often when I order it takes several weeks for the product to be delivered.
wineaccess	US	good selections	26 November 2018	Rated 4 out of 5 stars	good selections, good prices, good customer service.
wineaccess	US	My only issue is the timing of the…	26 November 2018	Rated 4 out of 5 stars	My only issue is the timing of the shipping.suggests to purchase for the holidays and after purchase find the shipping is no until January.
wineaccess	US	Customer Service was outstanding	26 November 2018	Rated 5 out of 5 stars	My Wine Access order took a long time to ship but this company's customer service was outstanding in the way they handled a problem with the shipping and made sure my order arrived safely.
wineaccess	US	Always has been a good source of value…	26 November 2018	Rated 5 out of 5 stars	Always has been a good source of value wines and what I expected.
wineaccess	US	Great selection, value, and quality	26 November 2018	Rated 4 out of 5 stars	Great options, selection, and value. Recommended for explorers of wine, and for the seasoned vinophiles searching for heavy hitters. Just wish there was a “hold for future shipment” option, as there are often times I just want one or two bottles, but would rather bundle it with future orders before shipping.
wineaccess	US	always great service	26 November 2018	Rated 5 out of 5 stars	
wineaccess	US	Daily offers need to be available in…	26 November 2018	Rated 3 out of 5 stars	Daily offers need to be available in the store so smaller quantities can be bought.
wineaccess	US	Overall really well curated wine…	26 November 2018	Rated 4 out of 5 stars	Overall really well curated wine selection, however sometimes the descriptions are overly promotional
wineaccess	US	Accurate taste profiles	26 November 2018	Rated 5 out of 5 stars	Accurate taste profiles, good value, great service.
wineaccess	US	Easy to buy from them	26 November 2018	Rated 4 out of 5 stars	Easy to buy from them. Has some good wines just about the time I need them.To get better, more French and Italian wines and less Napa Valley reds.
wineaccess	US	We have always had good experiences…	26 November 2018	Rated 5 out of 5 stars	We have always had good experiences with Wine Access - very good wines, reasonable prices and excellent customer service.
wineaccess	US	I’ve been using them for a couple of…	26 November 2018	Rated 5 out of 5 stars	I’ve been using them for a couple of years. Great to work with. Excellent products and great values.
wineaccess	US	Excellent customer service and love the…	26 November 2018	Rated 5 out of 5 stars	Excellent customer service and love the variety of wines.
wineaccess	US	Fine wine, great custosmer supporet	18 September 2018	Rated 4 out of 5 stars	"Wine Access has great wines and good deals.  They also have outstanding customer support.  Whenever I've asked for assistance or information with an order, they are right there with whatever I need.  Courteous and friendly  The free shipping is a bonus, and they take care that your wine will not be damaged by heat.As with any buying-without-tasting of wine, the customer has to have a good idea of what he or she likes.  Wine Access searches out very good wines and believes in their selections--so all the reviews are glowing.  You have to pick among the glowing reviews to find the wines that you'll like.  I've been disappointed only once, and that was before their ""satisfaction guaranteed"" policy."
wineaccess	US	Good selection and good value	17 September 2018	Rated 4 out of 5 stars	Good selection and good value. Great support services.
wineaccess	US	great access to great wine.	17 September 2018	Rated 5 out of 5 stars	
wineaccess	US	excellent customer service	17 September 2018	Rated 5 out of 5 stars	excellent customer service, helpful descriptions of the wines, delivery always on time and to the correct address.
wineaccess	US	Great wines	17 September 2018	Rated 4 out of 5 stars	"Great wines!  Sometimes delaying in the fulfillment process can be a bit ""something"" ... but still have bought many wonderful wines from them.  I trust their descriptions and the work they put into their offerings.  You won't be disappointed!Bill"
wineaccess	US	very please with the variety and the…	17 September 2018	Rated 5 out of 5 stars	very please with the variety and the service.
wineaccess	US	Thanks for making some excellent wines…	17 September 2018	Rated 5 out of 5 stars	Thanks for making some excellent wines available to us.On the packaging, my preference is cardboard over styro.
wineaccess	US	Excellent offerings	17 September 2018	Rated 4 out of 5 stars	Excellent offerings, good pricing and delivery.  I have enjoyed my experience with Wine Access.
wineaccess	US	extraordinary wines	13 September 2018	Rated 5 out of 5 stars	Have been at least satisfied (once) and sometimes thrilled (regularly) with every wine I have ordered through Wine Access.
wineaccess	US	Great wine selections	11 September 2018	Rated 5 out of 5 stars	Great wine selections. Descriptions are thorough, helpful and informative.
wineaccess	US	Wine Access review.	11 September 2018	Rated 5 out of 5 stars	Ordered dozens of different wines from Wine Access. Not one has been anything but very good or better, although in the spirit of complete disclosure some wines won’t be opened for a few years. The variety offered is tremendous. The only slight quibble is the price sometimes is a little high compared to what you can find for the exact same wine from other suppliers, and they don’t price match. But most of the time their prices are either the best you can find or very close.
wineaccess	US	best out there	11 September 2018	Rated 5 out of 5 stars	best selections, quality and price
wineaccess	US	I have enjoyed all the wines I have…	11 September 2018	Rated 5 out of 5 stars	I have enjoyed all the wines I have purchased through this website. I like good wine but, rarely tried wines I did not know. Through Wine Access I have been able to explore with confidence.
wineaccess	US	I have not been disappointed with any…	10 September 2018	Rated 5 out of 5 stars	I have not been disappointed with any purchase. To the contrary, the wines have been lovely.
wineaccess	US	Wonderful wines at some great…	10 September 2018	Rated 5 out of 5 stars	Wonderful wines at some great discounts. Have had chance to try a number of wines I don't find in local wine shops
wineaccess	US	Great wine and service at good prices.	10 September 2018	Rated 5 out of 5 stars	
wineaccess	US	Another satisfied customer!!	10 September 2018	Rated 5 out of 5 stars	I find Wine Access staff to always be responsive to concerns or requests. I also find descriptions of wines to be accurate and spot on.  I will continue to order with Wine Access.
wineaccess	US	Great selection of wines that are…	10 September 2018	Rated 4 out of 5 stars	Great selection of wines that are excellent and hard to find. Only criticism is i would like to be able to mix/match orders and have shipping waived
wineaccess	US	I like Wine Acess for its range of…	10 September 2018	Rated 4 out of 5 stars	I like Wine Acess for its range of choice and first rate customer service. The only ding I give it is too many Napa cabs that tend to be overrated, especially by reference to the vintage rather than the individual wine.
wineaccess	US	Great site to buy good wine	10 September 2018	Rated 5 out of 5 stars	
wineaccess	US	Very good selection of quality wines	10 September 2018	Rated 5 out of 5 stars	Very good selection of quality wines. I simply wish toy would bill me when you send them rather than I have to pay and then wait months for delivery.
wineaccess	US	I have been buying wine for years from…	10 September 2018	Rated 5 out of 5 stars	I have been buying wine for years from Wine Access., the wines represented are the wines delivered. I am very happy with them.
wineaccess	US	Good selection	10 September 2018	Rated 4 out of 5 stars	Good selection, excellent write ups on wine, generally good pricing
wineaccess	US	These guys find great deals on great…	10 September 2018	Rated 5 out of 5 stars	These guys find great deals on great wines and the informative write-ups are usually spot-on, so you know what to expect. There was one time that I was not fully satisfied with one wine I had purchased and they fully credited the cost of that wine to my account to find something that I would be satisfied with.
wineaccess	US	wine access review	21 August 2018	Rated 5 out of 5 stars	great place to shop for your wine
wineaccess	US	Always a great experience	18 August 2018	Rated 5 out of 5 stars	Wine Access has a great selection of wines, most of which are hard to find anywhere else.  Easy to use website and ordering.  Customer service has always been helpful and very quick to respond to messages.  I have been using them for a few years and plan on continuing for a long time!
wineaccess	US	These guys Rock!	17 August 2018	Rated 5 out of 5 stars	These guys are a great company to work with and they stand behind their products,
wineaccess	US	I have had very good experience in…	16 August 2018	Rated 5 out of 5 stars	I have had very good experience in ordering wines through Wine Access for some 5 or more years now. Wines have come from California, France, Australia, South Africa, and New Zealand. Appreciate the descriptions thatWine Access provides to help pick wines we want.
wineaccess	US	Always professional	16 August 2018	Rated 5 out of 5 stars	Always professional. A first class operation
wineaccess	US	To date I have not been disappointed	16 August 2018	Rated 5 out of 5 stars	To date I have not been disappointed.  The customer service people (Brianna) are exceptional.  5 stars.
wineaccess	US	I love to try the wines they present	16 August 2018	Rated 5 out of 5 stars	I love to try the wines they present.  Whoever writes the descriptions should win an award!
wineaccess	US	Great customer service and really enjoy…	16 August 2018	Rated 5 out of 5 stars	Great customer service and really enjoy some of their wines.
wineaccess	US	Shipment information is updated…	16 August 2018	Rated 5 out of 5 stars	Shipment information is updated regularly. When extremely hot weather in our home area caused a shipment delay, I was notified and updated several times to insure the wine order reached us without heat damages.Pricing and information on the available wines is always complete and informative to allow for a buy decision. Wine Access is recommended without reservation.Mike R
wineaccess	US	Great service	16 August 2018	Rated 4 out of 5 stars	Great service. Always helpful.As they have grown I have noticed shipping is a little less reliable. I hope they do not expand so much that the 'boutique' feel goes away.
wineaccess	US	Great to do business with	16 August 2018	Rated 5 out of 5 stars	
wineaccess	US	Great wines and service.	16 August 2018	Rated 4 out of 5 stars	
wineaccess	US	Love These Guys	16 August 2018	Rated 5 out of 5 stars	Been buying a large percentage of my wine from Wine Access over the past 2+ years, love in particular the many unique and interesting reds (cabs, italian, bordeaux) they find.  Prices are extremely competitive, and the customer service folks are always delightfully helpful.
wineaccess	US	good	16 August 2018	Rated 5 out of 5 stars	so far very good
wineaccess	US	Prices are reasonable and the…	16 August 2018	Rated 5 out of 5 stars	Prices are reasonable and the communication on delivery of the wine is excellent.
wineaccess	US	It is a great program	16 August 2018	Rated 4 out of 5 stars	The wine selections have been great. It helps me try different and new wines. Living in Florida the cool shipment program is been wonderful. I do not have to wait until late fall or winter to receive and try the wines.
wineaccess	US	Great wine source	16 August 2018	Rated 5 out of 5 stars	I am fan of this company, even though I don’t buy as often now that I am retired. Nearly every wine I have bought over the years has been great. The one time I got a wine I truly didn’t like I received quick attention and compensation, which I didn’t expect.I used to love the stories that introduced the wines. In recent years they have gone from folksy and fun to mostly just informative, which is too bad.Still, I consider WineAccess to be a reliable source.
wineaccess	US	God wine for a fair price	16 August 2018	Rated 3 out of 5 stars	
wineaccess	US	Do their job very well	16 August 2018	Rated 4 out of 5 stars	Do their job very well. Flexible on shipping dates avoids problems with warm weather shipments. Am disappointed the one sheet flyers about the wine in the shipment have been discontinued. Needs to be reinstated
wineaccess	US	Great unexpected finds!	16 August 2018	Rated 4 out of 5 stars	Have found some great finds!  Though sometimes those deals seem to recycle with better deals a few weeks later - happened to us recently after we had already purchased 4 bottles and then few weeks later the same wine was cheaper by $3/bottle.  Overall, we've been happy with our purchases.
wineaccess	US	Value-value-value!!	16 August 2018	Rated 5 out of 5 stars	Value-value-value! Wine Access is superb at finding excellent wines at all price levels and offering them at a great price!
wineaccess	US	My honest experience is that Wine…	16 August 2018	Rated 5 out of 5 stars	My honest experience is that Wine Access has a great selection of wines plus their customer service and attention to detail is spectacular
wineaccess	US	Interesting Wines	16 August 2018	Rated 4 out of 5 stars	Excellent wines, fair prices, knowledgeable staff,great service!
wineaccess	CA	Trust earned	16 August 2018	Rated 4 out of 5 stars	I have used them for around 8 years now. Sometimes you have to read through the hyperbole in the descriptions but most wines have been well painted. I'd say 70% of my collection is from them. Had a couple of off putting wines that they immediately credited. Unlike some other internet purveyors they have earned trust
wineaccess	US	He customer service rep was awesome	16 August 2018	Rated 5 out of 5 stars	He customer service rep was awesome. She understood the situation. She followed up and overnighted the wine. She also gave me a credit for a future purchase. This was a great follow up because previously I emailed you service about the same order and did not hear back for 3+ weeks which was not good.
wineaccess	US	Very worthwhile	15 August 2018	Rated 4 out of 5 stars	Wine access has introduced me to excellent wines at good value I cannot obtain locally st retail outlets.
wineaccess	US	Very happy with my wine access…	15 August 2018	Rated 4 out of 5 stars	Very happy with my wine access experience! Biggest drawback is the recent increase in minimums to purchase to be eligible for free shipping. I’m sure it gets expensive, but I find myself purchasing less of late due to the increased minimums. The overall variety offered is fantastic, but sometimes I don’t want six or eight bottles of something I’ve never had before. Regardless, I recommended wine access to numerous friends.
wineaccess	US	I selectively chose wines from Wine…	15 August 2018	Rated 5 out of 5 stars	I selectively chose wines from Wine Access to my taste and I have not been disappointed yet.
